,Date,Open,High,Low,Close,Volume,movel_10,movel_26,MACD
63,2016-12-16,116.47,116.5,115.64,115.97,44351134,113.16300000000005,111.15999999999995,2.0030000000000996
64,2016-12-19,115.8,117.38,115.75,116.64,27779423,113.91600000000008,111.50038461538458,2.4156153846155064
65,2016-12-20,116.74,117.5,116.68,116.95,21424965,114.61600000000007,111.82807692307688,2.7879230769231924
66,2016-12-21,116.8,117.4,116.78,117.06,23783165,115.21900000000008,112.26461538461534,2.9543846153847397
67,2016-12-22,116.35,116.51,115.64,116.29,26085854,115.63600000000005,112.61769230769225,3.0183076923078005
68,2016-12-23,115.59,116.52,115.59,116.52,14249484,115.89300000000006,112.8688461538461,3.0241538461539506
69,2016-12-27,116.52,117.8,116.49,117.26,18296855,116.28900000000006,113.14999999999996,3.1390000000000953
70,2016-12-28,117.52,118.02,116.2,116.76,20905892,116.44600000000005,113.40769230769229,3.038307692307768
71,2016-12-29,116.45,117.11,116.4,116.73,15039519,116.60000000000005,113.59999999999998,3.000000000000071
72,2016-12-30,116.65,117.2,115.43,115.82,30586265,116.60000000000005,113.75461538461536,2.8453846153846882
73,2017-01-03,115.8,116.33,114.76,116.15,28781865,116.61800000000005,113.94384615384614,2.6741538461539136
74,2017-01-04,115.85,116.51,115.75,116.02,21118116,116.55600000000004,114.10653846153845,2.449461538461591
75,2017-01-05,115.92,116.86,115.81,116.61,22193587,116.52200000000002,114.3003846153846,2.2216153846154185
76,2017-01-06,116.78,118.16,116.47,117.91,31751900,116.60700000000004,114.54846153846151,2.0585384615385323
77,2017-01-09,117.95,119.43,117.94,118.99,33561948,116.87700000000004,114.87423076923073,2.002769230769303
78,2017-01-10,118.77,119.38,118.3,119.11,24462051,117.13600000000004,115.24423076923075,1.8917692307692846
79,2017-01-11,118.74,119.93,118.6,119.75,27588593,117.38500000000003,115.6230769230769,1.7619230769231393
80,2017-01-12,118.9,119.3,118.21,119.25,27086220,117.63400000000004,116.0130769230769,1.6209230769231482
81,2017-01-13,119.11,119.62,118.81,119.04,26111948,117.86500000000004,116.36269230769228,1.5023076923077525
82,2017-01-17,118.34,120.24,118.22,120.0,34439843,118.28300000000004,116.70769230769227,1.5753076923077742
83,2017-01-18,120.0,120.5,119.71,119.99,23712961,118.66700000000003,117.01038461538458,1.6566153846154492
84,2017-01-19,119.4,120.09,119.37,119.78,25597291,119.04300000000003,117.23461538461537,1.8083846153846679
85,2017-01-20,120.45,120.45,119.73,120.0,32597892,119.38200000000003,117.49230769230766,1.8896923076923713
86,2017-01-23,120.0,120.81,119.77,120.08,22050218,119.59900000000002,117.68038461538458,1.9186153846154355
87,2017-01-24,119.55,120.1,119.5,119.97,23211038,119.69700000000003,117.86423076923073,1.8327692307693013
88,2017-01-25,120.42,122.1,120.28,121.88,32586673,119.97400000000005,118.09730769230765,1.8766923076923945
89,2017-01-26,121.67,122.44,121.6,121.94,26337576,120.19300000000005,118.32692307692304,1.8660769230770171
90,2017-01-27,122.14,122.35,121.6,121.95,20562944,120.46300000000005,118.53115384615381,1.9318461538462373
91,2017-01-30,120.93,121.63,120.66,121.63,30377503,120.72200000000007,118.71115384615382,2.010846153846245
92,2017-01-31,121.15,121.39,120.62,121.35,49200993,120.85700000000006,118.87615384615381,1.9808461538462439
93,2017-02-01,127.03,130.49,127.01,128.75,111985040,121.73300000000006,119.3553846153846,2.377615384615467
94,2017-02-02,127.98,129.39,127.78,128.53,33710411,122.60800000000006,119.81730769230768,2.7906923076923817
95,2017-02-03,128.31,129.19,128.16,129.08,24507301,123.51600000000005,120.27192307692304,3.244076923077003
96,2017-02-06,129.13,130.5,128.9,130.29,26845924,124.53700000000006,120.79230769230766,3.7446923076924037
97,2017-02-07,130.54,132.09,130.45,131.53,38183841,125.69300000000005,121.36153846153843,4.331461538461625
98,2017-02-08,131.35,132.22,131.22,132.04,23004072,126.70900000000006,121.98538461538458,4.723615384615485
99,2017-02-09,131.65,132.44,131.12,132.42,28349859,127.75700000000006,122.61115384615381,5.14584615384625
100,2017-02-10,132.46,132.94,132.05,132.12,20065458,128.77400000000006,123.23038461538457,5.543615384615492
101,2017-02-13,133.08,133.82,132.75,133.29,23035421,129.94000000000005,123.87192307692303,6.0680769230770295
102,2017-02-14,133.47,135.09,133.25,135.02,33226223,131.30700000000007,124.52999999999996,6.777000000000115
103,2017-02-15,135.52,136.27,134.62,135.51,35623100,131.98300000000006,125.16538461538458,6.817615384615479
104,2017-02-16,135.67,135.9,134.84,135.34,22584555,132.66400000000004,125.78961538461536,6.874384615384685
105,2017-02-17,135.1,135.83,135.1,135.72,22198197,133.32800000000006,126.40384615384612,6.924153846153942
106,2017-02-21,136.23,136.75,135.98,136.7,24507156,133.96900000000008,127.07499999999996,6.894000000000119
107,2017-02-22,136.43,137.12,136.11,137.11,20836932,134.52700000000007,127.76999999999997,6.7570000000001045
108,2017-02-23,137.38,137.48,136.3,136.53,20788186,134.97600000000006,128.4057692307692,6.570230769230847
109,2017-02-24,135.91,136.66,135.28,136.66,21776585,135.40000000000006,129.04692307692306,6.353076923076998
110,2017-02-27,137.14,137.44,136.28,136.93,20257426,135.88100000000009,129.70653846153843,6.174461538461657
111,2017-02-28,137.08,137.44,136.7,136.99,23482860,136.2510000000001,130.35999999999996,5.891000000000133
112,2017-03-01,137.89,140.15,137.6,139.79,36414585,136.7280000000001,131.11807692307687,5.609923076923224
113,2017-03-02,140.0,140.28,138.76,138.96,26210984,137.0730000000001,131.8484615384615,5.2245384615386
114,2017-03-03,138.78,139.83,138.59,139.78,21571121,137.5170000000001,132.53692307692305,4.980076923077064
115,2017-03-06,139.36,139.77,138.6,139.34,21750044,137.87900000000008,133.20615384615382,4.672846153846251
116,2017-03-07,139.06,139.98,138.79,139.52,17446297,138.1610000000001,133.88192307692304,4.279076923077042
117,2017-03-08,138.95,139.8,138.82,139.0,18707236,138.35000000000008,134.54999999999998,3.8000000000000966
118,2017-03-09,138.74,138.79,137.05,138.68,22155904,138.5650000000001,135.21653846153842,3.3484615384616916
119,2017-03-10,139.25,139.36,138.64,139.14,19612801,138.81300000000007,135.61615384615382,3.196846153846252
120,2017-03-13,138.85,139.43,138.82,139.2,17421717,139.04000000000008,136.02653846153842,3.013461538461655
121,2017-03-14,139.3,139.65,138.84,138.99,15309065,139.24000000000007,136.40769230769226,2.8323076923078077
122,2017-03-15,139.41,140.75,139.02,140.46,25691774,139.30700000000007,136.7988461538461,2.5081538461539594
123,2017-03-16,140.72,141.02,140.26,140.69,19231998,139.48000000000008,137.1511538461538,2.3288461538462855
124,2017-03-17,141.0,141.0,139.89,139.99,43884952,139.5010000000001,137.456923076923,2.0440769230770854
125,2017-03-20,140.4,141.5,140.23,141.46,21542038,139.7130000000001,137.80461538461532,1.90838461538479
126,2017-03-21,142.11,142.8,139.73,139.84,39529912,139.7450000000001,138.1015384615384,1.643461538461679
127,2017-03-22,139.84,141.6,139.76,141.42,25860165,139.9870000000001,138.41423076923073,1.5727692307693815
128,2017-03-23,141.26,141.58,140.61,140.92,20346301,140.2110000000001,138.6411538461538,1.5698461538462993
129,2017-03-24,141.5,141.74,140.35,140.64,22395563,140.3610000000001,138.83846153846147,1.5225384615386304
130,2017-03-27,139.39,141.22,138.62,140.88,23575094,140.5290000000001,139.0515384615384,1.4774615384617107
131,2017-03-28,140.91,144.04,140.62,143.8,33374805,141.0100000000001,139.36230769230764,1.6476923076924663
132,2017-03-29,143.68,144.49,143.19,144.12,29189955,141.37600000000012,139.64769230769227,1.728307692307851
133,2017-03-30,144.19,144.5,143.5,143.93,21207252,141.7000000000001,139.90999999999994,1.7900000000001626
134,2017-03-31,143.72,144.27,143.01,143.66,19661651,142.06700000000012,140.1842307692307,1.8827692307694122
135,2017-04-03,143.71,144.12,143.05,143.7,19985714,142.2910000000001,140.45499999999993,1.8360000000001833
136,2017-04-04,143.25,144.89,143.17,144.77,19891354,142.78400000000013,140.75653846153838,2.0274615384617505
137,2017-04-05,144.22,145.46,143.81,144.02,27717854,143.04400000000012,141.026923076923,2.017076923077127
138,2017-04-06,144.29,144.52,143.45,143.66,21149034,143.31800000000013,141.17576923076916,2.142230769230963
139,2017-04-07,143.73,144.18,143.27,143.34,16672198,143.5880000000001,141.3442307692307,2.243769230769402
140,2017-04-10,143.6,143.88,142.9,143.17,18933397,143.8170000000001,141.4746153846153,2.3423846153847876
141,2017-04-11,142.94,143.35,140.06,141.63,30379376,143.6000000000001,141.56269230769223,2.037307692307877
142,2017-04-12,141.6,142.15,141.01,141.8,20350000,143.3680000000001,141.65038461538455,1.7176153846155557
143,2017-04-13,141.91,142.38,141.05,141.05,17822880,143.0800000000001,141.7292307692307,1.3507692307694015
144,2017-04-17,141.48,141.88,140.87,141.83,16582094,142.8970000000001,141.85038461538454,1.0466153846155635
145,2017-04-18,141.41,142.04,141.11,141.2,14697544,142.6470000000001,141.92961538461532,0.7173846153847876
146,2017-04-19,141.88,142.0,140.45,140.68,17328375,142.2380000000001,141.9865384615384,0.2514615384617116
147,2017-04-20,141.22,142.92,141.16,142.44,23319562,142.0800000000001,142.1192307692307,-0.039230769230613305
148,2017-04-21,142.44,142.68,141.85,142.27,17320928,141.9410000000001,142.1888461538461,-0.24784615384601238
149,2017-04-24,143.5,143.95,143.18,143.64,17134333,141.97100000000012,142.30230769230764,-0.33130769230751866
150,2017-04-25,143.91,144.9,143.87,144.53,18871501,142.1070000000001,142.47692307692301,-0.36992307692290183
151,2017-04-26,144.47,144.6,143.38,143.68,20041241,142.31200000000013,142.56230769230763,-0.2503076923075014
152,2017-04-27,143.92,144.16,143.31,143.79,14246347,142.51100000000014,142.7142307692307,-0.20323076923057215
153,2017-04-28,144.09,144.3,143.27,143.65,20860358,142.77100000000013,142.79999999999993,-0.02899999999979741
154,2017-05-01,145.1,147.2,144.96,146.58,33602943,143.24600000000015,143.01769230769224,0.22830769230790793
155,2017-05-02,147.54,148.09,146.84,147.51,45352194,143.87700000000012,143.28192307692302,0.5950769230771016
156,2017-05-03,145.59,147.49,144.27,147.06,45697034,144.51500000000013,143.51961538461532,0.9953846153848076
157,2017-05-04,146.52,147.14,145.81,146.53,23371872,144.92400000000012,143.6246153846153,1.2993846153848096
158,2017-05-05,146.76,148.98,146.76,148.96,27327725,145.59300000000013,143.81076923076918,1.7822307692309494
159,2017-05-08,149.03,153.7,149.03,153.01,48752413,146.53000000000011,144.15999999999994,2.370000000000175
160,2017-05-09,153.87,154.88,153.45,153.99,39130363,147.4760000000001,144.55730769230766,2.918692307692453
161,2017-05-10,153.63,153.94,152.11,153.26,25805692,148.4340000000001,144.92499999999998,3.5090000000001282
162,2017-05-11,152.45,154.07,152.31,153.95,27255058,149.4500000000001,145.2780769230769,4.171923076923207
163,2017-05-12,154.7,156.42,154.67,156.1,32527017,150.6950000000001,145.74269230769227,4.952307692307841
164,2017-05-15,156.01,156.65,155.05,155.7,26009719,151.6070000000001,146.2057692307692,5.401230769230921
165,2017-05-16,155.94,156.06,154.72,155.47,20048478,152.4030000000001,146.67230769230764,5.730692307692465
166,2017-05-17,153.6,154.57,149.71,150.25,50767678,152.72200000000012,146.94461538461533,5.77738461538479
167,2017-05-18,151.27,153.34,151.13,152.54,33568215,153.32300000000012,147.36423076923072,5.958769230769406
168,2017-05-19,153.38,153.98,152.63,153.06,26960788,153.73300000000012,147.7973076923076,5.935692307692506
169,2017-05-22,154.0,154.58,152.91,153.99,22966437,153.8310000000001,148.29499999999993,5.536000000000172
170,2017-05-23,154.9,154.9,153.31,153.8,19918871,153.8120000000001,148.75538461538457,5.056615384615526
171,2017-05-24,153.84,154.17,152.67,153.34,19219154,153.8200000000001,149.22230769230765,4.597692307692455
172,2017-05-25,153.73,154.35,153.03,153.87,19235598,153.8120000000001,149.72961538461533,4.082384615384768
173,2017-05-26,154.0,154.24,153.31,153.61,21927637,153.5630000000001,150.15923076923073,3.4037692307693703
174,2017-05-30,153.42,154.43,153.33,153.67,20126851,153.3600000000001,150.59769230769228,2.7623076923078145
175,2017-05-31,153.97,154.17,152.38,152.76,24451164,153.0890000000001,150.94846153846152,2.140538461538597
176,2017-06-01,153.17,153.33,152.22,153.18,16404088,153.38200000000012,151.2811538461538,2.1008461538463052
177,2017-06-02,153.58,155.45,152.89,155.45,27770715,153.67300000000012,151.73384615384612,1.9391538461539994
178,2017-06-05,154.34,154.45,153.46,153.93,25331662,153.76000000000013,152.12384615384613,1.6361538461540022
179,2017-06-06,153.9,155.81,153.78,154.45,26624926,153.80600000000013,152.53923076923073,1.2667692307693983
180,2017-06-07,155.02,155.98,154.48,155.37,21069647,153.96300000000014,152.87730769230768,1.0856923076924545
181,2017-06-08,155.25,155.54,154.4,154.99,21250798,154.12800000000013,153.16499999999996,0.9630000000001644
182,2017-06-09,155.19,155.19,146.02,148.98,64882657,153.63900000000012,153.2388461538461,0.40015384615401217
183,2017-06-12,145.74,146.09,142.51,145.42,72307330,152.8200000000001,153.19615384615378,-0.3761538461536702
184,2017-06-13,147.16,147.45,145.15,146.59,34165445,152.1120000000001,153.1049999999999,-0.992999999999796
185,2017-06-14,147.5,147.5,143.84,145.16,31531232,151.35200000000012,152.80307692307682,-1.4510769230766982
186,2017-06-15,143.32,144.48,142.21,144.29,32165373,150.4630000000001,152.4299999999999,-1.9669999999997856
187,2017-06-16,143.78,144.5,142.2,142.27,50361093,149.1450000000001,152.00730769230762,-2.8623076923075246
188,2017-06-19,143.66,146.74,143.66,146.34,32541404,148.38600000000008,151.7146153846153,-3.328615384615233
189,2017-06-20,146.87,146.87,144.94,145.01,24900073,147.44200000000006,151.28807692307686,-3.8460769230767937
190,2017-06-21,145.52,146.07,144.61,145.87,21265751,146.4920000000001,150.90999999999994,-4.417999999999836
191,2017-06-22,145.77,146.7,145.12,145.63,19106294,145.5560000000001,150.53153846153842,-4.975538461538321
192,2017-06-23,145.13,147.16,145.11,146.28,35439389,145.28600000000012,150.37884615384613,-5.092846153846011
193,2017-06-26,147.17,148.28,145.38,145.82,25692361,145.32600000000008,150.12038461538458,-4.794384615384502
194,2017-06-27,145.01,146.16,143.62,143.73,24761891,145.0400000000001,149.76153846153844,-4.72153846153833
195,2017-06-28,144.49,146.11,143.16,145.83,22082432,145.10700000000008,149.44769230769228,-4.340692307692194
196,2017-06-29,144.71,145.13,142.28,143.68,31499368,145.0460000000001,149.0584615384615,-4.012461538461395
197,2017-06-30,144.45,144.96,143.78,144.02,23024107,145.2210000000001,148.69999999999996,-3.4789999999998713
198,2017-07-03,144.88,145.3,143.1,143.5,14277848,144.9370000000001,148.3011538461538,-3.364153846153698
199,2017-07-05,143.69,144.79,142.72,144.09,21569557,144.84500000000008,147.93499999999997,-3.0899999999998897
200,2017-07-06,143.02,143.5,142.41,142.73,24128782,144.5310000000001,147.51423076923072,-2.98323076923063
201,2017-07-07,142.9,144.75,142.9,144.18,19201712,144.3860000000001,147.18423076923074,-2.798230769230628
202,2017-07-10,144.11,145.95,143.37,145.06,21090636,144.2640000000001,146.87192307692305,-2.607923076922958
203,2017-07-11,144.73,145.85,144.38,145.53,19781836,144.2350000000001,146.49038461538458,-2.255384615384486
204,2017-07-12,145.87,146.18,144.82,145.74,24884478,144.4360000000001,146.17538461538462,-1.7393846153845232
205,2017-07-13,145.5,148.49,145.44,147.77,25199373,144.6300000000001,145.91846153846154,-1.2884615384614335
206,2017-07-14,147.97,149.33,147.33,149.04,20132061,145.1660000000001,145.675,-0.5089999999999009
207,2017-07-17,148.82,150.9,148.57,149.56,23793456,145.72000000000008,145.46615384615384,0.25384615384624
208,2017-07-18,149.2,150.13,148.67,150.08,17868792,146.3780000000001,145.50846153846152,0.8695384615385819
209,2017-07-19,150.48,151.42,149.95,151.02,20922969,147.07100000000008,145.72384615384615,1.3471538461539296
210,2017-07-20,151.5,151.74,150.19,150.34,17243748,147.83200000000008,145.8680769230769,1.9639230769231801
211,2017-07-21,149.99,150.44,148.88,150.27,26252630,148.4410000000001,146.06461538461537,2.3763846153847226
212,2017-07-24,150.58,152.44,149.9,152.09,21493160,149.14400000000006,146.36461538461538,2.7793846153846857
213,2017-07-25,151.8,153.84,151.8,152.74,18853932,149.86500000000007,146.7673076923077,3.0976923076923697
214,2017-07-26,153.35,153.93,153.06,153.46,15780951,150.63700000000009,147.04115384615386,3.5958461538462245
215,2017-07-27,153.75,153.99,147.3,150.56,32476337,150.91600000000008,147.2546153846154,3.6613846153846907
216,2017-07-28,149.89,150.23,149.19,149.5,17213653,150.96200000000007,147.39423076923077,3.5677692307693007
217,2017-07-31,149.9,150.33,148.13,148.73,19845920,150.87900000000008,147.51346153846154,3.3655384615385344
218,2017-08-01,149.1,150.22,148.41,150.05,35368645,150.8760000000001,147.65846153846152,3.2175384615385667
219,2017-08-02,159.28,159.75,156.16,157.14,69936800,151.4880000000001,148.09384615384613,3.3941538461539835
220,2017-08-03,157.05,157.21,155.02,155.57,27097296,152.0110000000001,148.54923076923075,3.461769230769363
221,2017-08-04,156.07,157.4,155.69,156.39,20559852,152.6230000000001,148.95538461538462,3.6676153846154875
222,2017-08-07,157.06,158.92,156.67,158.81,21870321,153.2950000000001,149.53730769230768,3.757692307692423
223,2017-08-08,158.6,161.83,158.27,160.08,36205896,154.02900000000008,150.155,3.8740000000000805
224,2017-08-09,159.26,161.27,159.11,161.06,26131530,154.78900000000007,150.83038461538462,3.958615384615456
225,2017-08-10,159.9,160.0,154.63,155.32,40804273,155.26500000000007,151.26230769230767,4.002692307692399
226,2017-08-11,156.6,158.57,156.07,157.48,26257096,156.06300000000007,151.82961538461538,4.2333846153846935
227,2017-08-14,159.32,160.21,158.75,159.85,22122734,157.17500000000007,152.4323076923077,4.74269230769238
228,2017-08-15,160.66,162.2,160.14,161.6,29465487,158.33000000000007,153.06846153846155,5.261538461538521
229,2017-08-16,161.94,162.51,160.15,160.95,27671612,158.71100000000007,153.66153846153847,5.0494615384616
230,2017-08-17,160.52,160.71,157.84,157.86,27940565,158.94000000000008,154.12769230769234,4.812307692307741
231,2017-08-18,157.86,159.5,156.72,157.5,27428069,159.05100000000007,154.5019230769231,4.549076923076967
232,2017-08-21,157.5,157.89,155.11,157.21,26368528,158.89100000000008,154.81615384615387,4.0748461538462095
233,2017-08-22,158.23,160.0,158.02,159.78,21604585,158.86100000000008,155.20923076923077,3.651769230769304
234,2017-08-23,159.07,160.47,158.88,159.98,19399081,158.7530000000001,155.59,3.163000000000096
235,2017-08-24,160.43,160.74,158.55,159.27,19818918,159.14800000000008,155.9073076923077,3.2406923076923704
236,2017-08-25,159.65,160.56,159.27,159.86,25480063,159.3860000000001,156.27346153846156,3.1125384615385485
237,2017-08-28,160.14,162.0,159.93,161.47,25965972,159.54800000000012,156.7042307692308,2.843769230769311
238,2017-08-29,160.1,163.12,160.0,162.91,29516910,159.67900000000014,157.12038461538467,2.5586153846154787
239,2017-08-30,163.8,163.89,162.61,163.35,27269584,159.91900000000012,157.5284615384616,2.3905384615385117
240,2017-08-31,163.64,164.52,163.48,164.0,26785096,160.53300000000013,157.93384615384622,2.5991538461539108
241,2017-09-01,164.8,164.94,163.63,164.05,16591051,161.18800000000013,158.45269230769236,2.735307692307771
242,2017-09-05,163.75,164.25,160.56,162.08,29536314,161.67500000000013,158.9365384615385,2.738461538461621
243,2017-09-06,162.71,162.99,160.52,161.91,21651726,161.88800000000012,159.4434615384616,2.4445384615385137
244,2017-09-07,162.09,162.24,160.36,161.26,21928502,162.01600000000013,159.87461538461545,2.1413846153846805
245,2017-09-08,160.86,161.15,158.53,158.63,28611535,161.95200000000014,159.93192307692314,2.0200769230769993
246,2017-09-11,160.5,162.05,159.89,161.5,31580798,162.11600000000013,160.16000000000005,1.9560000000000741
247,2017-09-12,162.61,163.96,158.77,160.86,71714046,162.05500000000012,160.33192307692312,1.7230769230770022
248,2017-09-13,159.87,159.96,157.91,159.65,44907361,161.72900000000013,160.36423076923077,1.3647692307693546
249,2017-09-14,158.99,159.4,158.09,158.28,23760749,161.22200000000015,160.29500000000002,0.9270000000001346
250,2017-09-15,158.47,160.97,158.0,159.88,49114602,160.81000000000012,160.24961538461537,0.5603846153847485
